target_date,generated_at_utc,history_through,board_mode,weather_source,batter,game_pk,opposing_pitcher_id,model_rank,batter_name,team,opponent,opposing_pitcher,lineup_slot,venue,park_hr_factor,hr_rating,rating,baseline_rating,matchup_rating,pitcher_vulnerability_rating,pitch_matchup_edge_rating,park_rating,weather_rating,lineup_context_rating,weather_temperature_f,weather_wind_mph,weather_wind_direction_deg,recent_power_rating,barrel_rating,contact_quality_rating,exit_velocity_rating,key_factors,expected_lineup
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,686948,824870,,136,Drake Baldwin,Atlanta Braves,Philadelphia Phillies,TBD,1,Truist Park,100.0,5.5,Solid,5.6,5.5,5.5,5.5,5.5,6.5,10.0,78.98,3.4175405,157.0,6.8,5.6,7.1,6.8,Lineup context + Recent power,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,669221,824870,,137,Sean Murphy,Atlanta Braves,Philadelphia Phillies,TBD,9,Truist Park,100.0,5.4,Neutral,6.6,5.5,5.5,5.5,5.5,6.5,2.0,78.98,3.4175405,157.0,7.6,6.7,4.1,5.7,Recent power + Hitter skill,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,800543,823819,663969.0,138,Josue De Paula,Los Angeles Dodgers,Miami Marlins,Tyler Phillips,7,loanDepot park,135.0,5.4,Neutral,2.7,5.5,8.9,5.5,7.1,6.6,4.0,84.56,8.077823,93.0,5.5,5.5,5.5,5.5,Pitcher vulnerability + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,699393,824630,694973.0,139,Pedro Ramírez,Chicago Cubs,Pittsburgh Pirates,Paul Skenes,8,Wrigley Field,107.0,5.4,Neutral,6.3,5.2,5.0,5.2,5.8,6.0,3.0,86.18,9.1962908,241.0,7.6,7.5,4.8,3.8,Recent power + Hitter skill,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,666023,823170,702885.0,140,Freddy Fermin,San Diego Padres,San Francisco Giants,Cesar Perdomo,9,Oracle Park,139.0,5.3,Neutral,5.7,4.8,6.0,4.8,7.3,6.2,2.0,67.64,18.9518155,287.0,3.4,8.3,9.2,8.3,Ballpark + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,673548,824630,694973.0,141,Seiya Suzuki,Chicago Cubs,Pittsburgh Pirates,Paul Skenes,2,Wrigley Field,107.0,5.3,Neutral,5.7,6.2,5.0,6.2,5.8,6.0,9.0,86.18,9.1962908,241.0,3.4,5.0,2.5,4.9,Lineup context + Pitch-type matchup,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,701807,823496,543037.0,142,Carson Benge,New York Mets,New York Yankees,Gerrit Cole,5,Yankee Stadium,117.0,5.3,Neutral,2.1,7.1,8.2,7.1,6.3,6.7,6.0,80.24000000000001,10.1283473,162.0,3.4,2.5,1.4,2.1,Pitcher vulnerability + Pitch-type matchup,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,691182,824224,808825.0,143,Adael Amador,Colorado Rockies,Detroit Tigers,Andrew Sears,6,Comerica Park,100.0,5.2,Neutral,5.3,9.5,3.4,9.5,5.5,6.7,5.0,80.6,8.7613311,220.0,7.6,8.8,4.6,1.8,Pitch-type matchup + Recent power,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,571771,823819,663969.0,144,Enrique Hernández,Los Angeles Dodgers,Miami Marlins,Tyler Phillips,9,loanDepot park,135.0,5.2,Neutral,3.9,2.0,8.9,2.0,7.1,6.6,2.0,84.56,8.077823,93.0,8.2,5.0,3.7,5.2,Pitcher vulnerability + Recent power,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,545121,825035,677958.0,145,Ildemaro Vargas,Arizona Diamondbacks,Texas Rangers,Kumar Rocker,1,Chase Field,213.0,5.2,Neutral,3.0,3.2,9.2,3.2,10.0,4.8,10.0,103.64,5.4059276999999994,240.0,3.4,4.8,6.5,4.3,Ballpark + Lineup context,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,687957,823170,702885.0,146,Dustin Harris,San Diego Padres,San Francisco Giants,Cesar Perdomo,8,Oracle Park,139.0,5.1,Neutral,6.8,1.4,6.0,1.4,7.3,6.2,3.0,67.64,18.9518155,287.0,3.4,1.3,8.1,6.0,Ballpark + Hitter skill,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,664983,824224,808825.0,147,Jake McCarthy,Colorado Rockies,Detroit Tigers,Andrew Sears,1,Comerica Park,100.0,5.1,Neutral,5.3,8.1,3.4,8.1,5.5,6.7,10.0,80.6,8.7613311,220.0,6.1,6.4,7.2,3.0,Lineup context + Pitch-type matchup,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,665953,822685,700712.0,148,Andrés Chaparro,Washington Nationals,Los Angeles Angels,Walbert Ureña,2,Nationals Park,105.0,5.1,Neutral,6.6,5.8,2.5,5.8,5.7,6.6,9.0,82.75999999999999,6.8972181,119.0,8.2,9.3,9.6,8.8,Lineup context + Recent power,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,680574,823737,,149,Matt McLain,Cincinnati Reds,Milwaukee Brewers,TBD,8,American Family Field,88.0,5.0,Neutral,6.0,5.5,5.5,5.5,5.0,6.7,3.0,82.4,9.8797989,288.0,8.2,5.4,3.9,3.9,Recent power + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,702284,824955,695611.0,150,Cole Young,Seattle Mariners,Athletics,Gage Jump,8,Sutter Health Park,100.0,5.0,Neutral,5.3,6.6,5.7,6.6,5.5,6.8,3.0,84.02,15.3478637,233.0,3.4,5.1,4.5,2.6,Weather + Pitch-type matchup,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,656716,824224,685299.0,151,Zach McKinstry,Detroit Tigers,Colorado Rockies,Tanner Gordon,8,Comerica Park,100.0,5.0,Neutral,4.4,2.9,9.5,2.9,5.5,6.7,3.0,80.6,8.7613311,220.0,3.4,1.3,1.1,1.8,Pitcher vulnerability + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,676391,822768,680694.0,152,Ernie Clement,Toronto Blue Jays,Baltimore Orioles,Kyle Bradish,9,Rogers Centre,69.0,4.9,Neutral,6.0,5.1,7.6,5.1,4.1,6.6,2.0,77.54,6.027298699999999,135.0,3.4,1.3,1.5,1.3,Pitcher vulnerability + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,650402,824224,685299.0,153,Gleyber Torres,Detroit Tigers,Colorado Rockies,Tanner Gordon,2,Comerica Park,100.0,4.9,Neutral,3.7,2.3,9.5,2.3,5.5,6.7,9.0,80.6,8.7613311,220.0,3.4,2.9,4.9,5.4,Pitcher vulnerability + Lineup context,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,678246,823009,681517.0,154,Miguel Vargas,Chicago White Sox,St. Louis Cardinals,Kyle Leahy,3,Busch Stadium,70.0,4.9,Neutral,7.3,7.8,3.1,7.8,4.2,5.9,8.0,89.6,3.9146373,204.0,3.4,4.8,3.6,7.0,Lineup context + Pitch-type matchup,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,807726,824224,685299.0,155,John Peck,Detroit Tigers,Colorado Rockies,Tanner Gordon,7,Comerica Park,100.0,4.8,Neutral,4.7,1.4,9.5,1.4,5.5,6.7,4.0,80.6,8.7613311,220.0,3.4,5.7,4.1,3.7,Pitcher vulnerability + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,695491,823009,656794.0,156,Joshua Báez,St. Louis Cardinals,Chicago White Sox,Sean Newcomb,5,Busch Stadium,70.0,4.8,Neutral,7.2,9.9,1.3,9.9,4.2,5.9,6.0,89.6,3.9146373,204.0,7.6,4.5,5.5,5.9,Pitch-type matchup + Recent power,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,663647,823737,,157,Ke'Bryan Hayes,Cincinnati Reds,Milwaukee Brewers,TBD,9,American Family Field,88.0,4.8,Neutral,6.3,5.5,5.5,5.5,5.0,6.7,2.0,82.4,9.8797989,288.0,3.4,5.1,4.8,5.6,Weather + Hitter skill,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,691783,825035,677958.0,158,Jordan Lawlar,Arizona Diamondbacks,Texas Rangers,Kumar Rocker,8,Chase Field,213.0,4.7,Neutral,2.3,5.6,9.2,5.6,10.0,4.8,3.0,103.64,5.4059276999999994,240.0,3.4,3.5,1.1,2.5,Ballpark + Pitcher vulnerability,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,665833,824630,605280.0,159,Oneil Cruz,Pittsburgh Pirates,Chicago Cubs,Clay Holmes,2,Wrigley Field,107.0,4.7,Neutral,6.1,3.7,3.8,3.7,5.8,6.0,9.0,86.18,9.1962908,241.0,7.2,7.7,1.6,4.5,Lineup context + Recent power,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,695657,823009,681517.0,160,Colson Montgomery,Chicago White Sox,St. Louis Cardinals,Kyle Leahy,4,Busch Stadium,70.0,4.7,Neutral,7.2,6.2,3.1,6.2,4.2,5.9,7.0,89.6,3.9146373,204.0,7.2,7.6,6.7,7.6,Hitter skill + Recent power,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,624641,824870,641816.0,161,Edmundo Sosa,Philadelphia Phillies,Atlanta Braves,Tyler Mahle,6,Truist Park,100.0,4.6,Neutral,4.7,10.0,4.1,10.0,5.5,6.5,5.0,78.98,3.4175405,157.0,3.4,7.9,8.3,8.7,Pitch-type matchup + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,645277,824870,,162,Ozzie Albies,Atlanta Braves,Philadelphia Phillies,TBD,6,Truist Park,100.0,4.6,Neutral,5.6,5.5,5.5,5.5,5.5,6.5,5.0,78.98,3.4175405,157.0,3.4,2.1,6.9,7.1,Weather + Hitter skill,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,805300,823819,607192.0,163,Jakob Marsee,Miami Marlins,Los Angeles Dodgers,Tyler Glasnow,3,loanDepot park,135.0,4.6,Neutral,8.0,2.4,1.3,2.4,7.1,6.6,8.0,84.56,8.077823,93.0,3.4,3.5,7.7,6.7,Hitter skill + Lineup context,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,676475,823009,656794.0,164,Alec Burleson,St. Louis Cardinals,Chicago White Sox,Sean Newcomb,4,Busch Stadium,70.0,4.5,Below average,8.6,5.9,1.3,5.9,4.2,5.9,7.0,89.6,3.9146373,204.0,6.1,6.5,9.4,8.8,Hitter skill + Lineup context,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,681297,822768,693686.0,165,Colton Cowser,Baltimore Orioles,Toronto Blue Jays,Spencer Miles,9,Rogers Centre,69.0,4.5,Below average,8.1,8.3,1.8,8.3,4.1,6.6,2.0,77.54,6.027298699999999,135.0,3.4,6.0,9.5,6.3,Pitch-type matchup + Hitter skill,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,630105,823170,702885.0,166,Jake Cronenworth,San Diego Padres,San Francisco Giants,Cesar Perdomo,2,Oracle Park,139.0,4.5,Below average,3.6,2.9,6.0,2.9,7.3,6.2,9.0,67.64,18.9518155,287.0,8.1,1.3,1.3,2.6,Lineup context + Recent power,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,669701,822768,680694.0,167,Josh Smith,Toronto Blue Jays,Baltimore Orioles,Kyle Bradish,7,Rogers Centre,69.0,4.4,Below average,3.2,6.9,7.6,6.9,4.1,6.6,4.0,77.54,6.027298699999999,135.0,9.9,8.5,1.7,1.1,Recent power + Pitcher vulnerability,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,689414,822927,663567.0,168,Liam Hicks,Tampa Bay Rays,Houston Astros,Peter Lambert,4,Tropicana Field,107.0,4.4,Below average,3.6,4.8,6.6,4.8,5.8,5.8,7.0,86.53999999999999,2.485484,333.0,8.3,5.3,2.1,3.2,Recent power + Lineup context,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,547180,824870,641816.0,169,Bryce Harper,Philadelphia Phillies,Atlanta Braves,Tyler Mahle,3,Truist Park,100.0,4.4,Below average,5.8,5.6,4.1,5.6,5.5,6.5,8.0,78.98,3.4175405,157.0,3.4,4.6,5.6,8.1,Lineup context + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,671739,824870,,170,Michael Harris II,Atlanta Braves,Philadelphia Phillies,TBD,4,Truist Park,100.0,4.3,Below average,4.9,5.5,5.5,5.5,5.5,6.5,7.0,78.98,3.4175405,157.0,3.4,5.9,7.7,3.5,Lineup context + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,695336,823009,656794.0,171,Thomas Saggese,St. Louis Cardinals,Chicago White Sox,Sean Newcomb,7,Busch Stadium,70.0,4.3,Below average,7.7,9.1,1.3,9.1,4.2,5.9,4.0,89.6,3.9146373,204.0,3.4,8.3,5.5,9.4,Pitch-type matchup + Hitter skill,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,687401,823737,663903.0,172,Joey Ortiz,Milwaukee Brewers,Cincinnati Reds,Brady Singer,9,American Family Field,88.0,4.3,Below average,5.4,4.5,6.3,4.5,5.0,6.7,2.0,82.4,9.8797989,288.0,3.4,2.3,9.0,8.3,Weather + Pitcher vulnerability,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,813841,823170,650633.0,173,Jonah Cox,San Francisco Giants,San Diego Padres,Michael King,1,Oracle Park,139.0,4.2,Below average,2.0,5.1,7.3,5.1,7.3,6.2,10.0,67.64,18.9518155,287.0,3.4,3.5,3.5,1.7,Lineup context + Pitcher vulnerability,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,680779,824630,605280.0,174,Henry Davis,Pittsburgh Pirates,Chicago Cubs,Clay Holmes,9,Wrigley Field,107.0,4.2,Below average,4.9,7.2,3.8,7.2,5.8,6.0,2.0,86.18,9.1962908,241.0,8.5,5.8,9.4,6.9,Recent power + Pitch-type matchup,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,624424,824630,694973.0,175,Michael Conforto,Chicago Cubs,Pittsburgh Pirates,Paul Skenes,7,Wrigley Field,107.0,4.2,Below average,3.4,7.7,5.0,7.7,5.8,6.0,4.0,86.18,9.1962908,241.0,7.9,6.9,5.3,6.1,Recent power + Pitch-type matchup,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,686668,823009,681517.0,176,Brenton Doyle,Chicago White Sox,St. Louis Cardinals,Kyle Leahy,6,Busch Stadium,70.0,4.1,Below average,5.5,8.4,3.1,8.4,4.2,5.9,5.0,89.6,3.9146373,204.0,9.3,6.5,2.1,7.6,Recent power + Pitch-type matchup,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,641857,823496,804267.0,177,Ryan McMahon,New York Yankees,New York Mets,Zac Thornton,7,Yankee Stadium,117.0,4.1,Below average,2.2,3.2,8.6,3.2,6.3,6.7,4.0,80.24000000000001,10.1283473,162.0,3.4,1.8,1.9,4.8,Pitcher vulnerability + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,545361,822685,674841.0,178,Mike Trout,Los Angeles Angels,Washington Nationals,Andrew Alvarez,2,Nationals Park,105.0,4.1,Below average,6.9,2.8,2.8,2.8,5.7,6.6,9.0,82.75999999999999,6.8972181,119.0,3.4,6.1,1.8,5.1,Lineup context + Hitter skill,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,680757,823657,687570.0,179,Steven Kwan,Cleveland Guardians,Minnesota Twins,Connor Prielipp,1,Target Field,113.0,4.0,Below average,2.5,3.3,7.0,3.3,6.1,6.8,10.0,73.94,12.924516800000001,307.0,3.4,1.6,1.1,1.3,Lineup context + Pitcher vulnerability,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,593428,823170,702885.0,180,Xander Bogaerts,San Diego Padres,San Francisco Giants,Cesar Perdomo,6,Oracle Park,139.0,4.0,Below average,4.5,2.4,6.0,2.4,7.3,6.2,5.0,67.64,18.9518155,287.0,3.4,3.8,8.4,9.3,Ballpark + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,668930,823737,663903.0,181,Brice Turang,Milwaukee Brewers,Cincinnati Reds,Brady Singer,2,American Family Field,88.0,4.0,Below average,4.1,4.4,6.3,4.4,5.0,6.7,9.0,82.4,9.8797989,288.0,3.4,1.7,1.3,2.8,Lineup context + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,694208,822685,674841.0,182,Moisés Ballesteros,Los Angeles Angels,Washington Nationals,Andrew Alvarez,5,Nationals Park,105.0,3.9,Below average,6.4,2.9,2.8,2.9,5.7,6.6,6.0,82.75999999999999,6.8972181,119.0,7.9,6.6,8.3,5.1,Recent power + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,814439,825035,677958.0,183,Ryan Waldschmidt,Arizona Diamondbacks,Texas Rangers,Kumar Rocker,9,Chase Field,213.0,3.9,Below average,1.2,5.6,9.2,5.6,10.0,4.8,2.0,103.64,5.4059276999999994,240.0,3.4,6.8,2.2,2.2,Ballpark + Pitcher vulnerability,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,669003,823737,663903.0,184,Garrett Mitchell,Milwaukee Brewers,Cincinnati Reds,Brady Singer,8,American Family Field,88.0,3.9,Below average,4.5,4.9,6.3,4.9,5.0,6.7,3.0,82.4,9.8797989,288.0,3.4,2.9,6.5,7.7,Weather + Pitcher vulnerability,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,683011,823496,804267.0,185,Anthony Volpe,New York Yankees,New York Mets,Zac Thornton,9,Yankee Stadium,117.0,3.8,Below average,1.8,2.1,8.6,2.1,6.3,6.7,2.0,80.24000000000001,10.1283473,162.0,8.2,2.6,3.1,3.5,Pitcher vulnerability + Recent power,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,683734,823737,663903.0,186,Andrew Vaughn,Milwaukee Brewers,Cincinnati Reds,Brady Singer,4,American Family Field,88.0,3.8,Below average,5.0,1.9,6.3,1.9,5.0,6.7,7.0,82.4,9.8797989,288.0,3.4,3.6,5.9,9.2,Lineup context + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,666211,822927,693855.0,187,Taylor Trammell,Houston Astros,Tampa Bay Rays,Ian Seymour,8,Tropicana Field,107.0,3.8,Below average,1.6,4.7,9.9,4.7,5.8,5.8,3.0,86.53999999999999,2.485484,333.0,3.4,5.6,2.7,5.0,Pitcher vulnerability + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,691720,824224,808825.0,188,Kyle Karros,Colorado Rockies,Detroit Tigers,Andrew Sears,5,Comerica Park,100.0,3.7,Below average,3.0,9.2,3.4,9.2,5.5,6.7,6.0,80.6,8.7613311,220.0,7.9,8.5,2.5,2.2,Pitch-type matchup + Recent power,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,668709,823737,,189,JJ Bleday,Cincinnati Reds,Milwaukee Brewers,TBD,4,American Family Field,88.0,3.7,Below average,3.9,5.5,5.5,5.5,5.0,6.7,7.0,82.4,9.8797989,288.0,3.4,8.5,4.6,4.2,Lineup context + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,806367,823170,650633.0,190,Turner Hill,San Francisco Giants,San Diego Padres,Michael King,5,Oracle Park,139.0,3.7,Below average,3.1,1.4,7.3,1.4,7.3,6.2,6.0,67.64,18.9518155,287.0,3.4,1.8,6.7,5.2,Pitcher vulnerability + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,545341,823009,681517.0,191,Randal Grichuk,Chicago White Sox,St. Louis Cardinals,Kyle Leahy,2,Busch Stadium,70.0,3.6,Below average,4.0,8.8,3.1,8.8,4.2,5.9,9.0,89.6,3.9146373,204.0,8.7,7.4,10.0,9.0,Lineup context + Pitch-type matchup,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,694249,824224,808825.0,192,Cole Carrigg,Colorado Rockies,Detroit Tigers,Andrew Sears,3,Comerica Park,100.0,3.6,Below average,4.4,6.4,3.4,6.4,5.5,6.7,8.0,80.6,8.7613311,220.0,3.4,4.9,4.0,2.7,Lineup context + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,668800,823170,650633.0,193,Andrew Knizner,San Francisco Giants,San Diego Padres,Michael King,8,Oracle Park,139.0,3.6,Below average,2.5,3.9,7.3,3.9,7.3,6.2,3.0,67.64,18.9518155,287.0,3.4,2.7,3.2,2.1,Pitcher vulnerability + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,650333,824870,641816.0,194,Luis Arraez,Philadelphia Phillies,Atlanta Braves,Tyler Mahle,4,Truist Park,100.0,3.5,Below average,6.2,2.0,4.1,2.0,5.5,6.5,7.0,78.98,3.4175405,157.0,3.4,4.2,1.3,3.1,Lineup context + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,681393,824224,808825.0,195,Connor Norby,Colorado Rockies,Detroit Tigers,Andrew Sears,2,Comerica Park,100.0,3.5,Below average,4.9,3.0,3.4,3.0,5.5,6.7,9.0,80.6,8.7613311,220.0,8.3,5.6,2.6,1.6,Lineup context + Recent power,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,703520,822768,680694.0,196,Brett Bateman,Toronto Blue Jays,Baltimore Orioles,Kyle Bradish,1,Rogers Centre,69.0,3.5,Below average,4.1,1.4,7.6,1.4,4.1,6.6,10.0,77.54,6.027298699999999,135.0,3.4,1.3,1.4,2.4,Lineup context + Pitcher vulnerability,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,687952,822768,693686.0,197,Christian Encarnacion-Strand,Baltimore Orioles,Toronto Blue Jays,Spencer Miles,7,Rogers Centre,69.0,3.4,Weak,7.5,5.1,1.8,5.1,4.1,6.6,4.0,77.54,6.027298699999999,135.0,3.4,8.1,3.2,7.2,Hitter skill + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,665923,823819,607192.0,198,Esteury Ruiz,Miami Marlins,Los Angeles Dodgers,Tyler Glasnow,7,loanDepot park,135.0,3.4,Weak,5.9,4.0,1.3,4.0,7.1,6.6,4.0,84.56,8.077823,93.0,3.4,10.0,6.0,1.2,Ballpark + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,641487,824955,695611.0,199,J.P. Crawford,Seattle Mariners,Athletics,Gage Jump,1,Sutter Health Park,100.0,3.4,Weak,3.4,2.2,5.7,2.2,5.5,6.8,10.0,84.02,15.3478637,233.0,3.4,1.3,3.0,2.8,Lineup context + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,686681,824712,624133.0,200,Michael Massey,Kansas City Royals,Boston Red Sox,Ranger Suarez,5,Fenway Park,92.0,3.3,Weak,5.7,5.5,2.1,5.5,5.1,6.7,6.0,73.75999999999999,9.6312505,77.0,3.4,4.4,8.6,8.6,Weather + Lineup context,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,800325,823737,663903.0,201,Luis Lara,Milwaukee Brewers,Cincinnati Reds,Brady Singer,6,American Family Field,88.0,3.3,Weak,4.6,1.4,6.3,1.4,5.0,6.7,5.0,82.4,9.8797989,288.0,3.4,3.2,7.6,5.7,Weather + Pitcher vulnerability,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,643289,824870,,202,Mauricio Dubón,Atlanta Braves,Philadelphia Phillies,TBD,5,Truist Park,100.0,3.3,Weak,3.3,5.5,5.5,5.5,5.5,6.5,6.0,78.98,3.4175405,157.0,3.4,3.9,6.1,2.0,Weather + Lineup context,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,805805,823657,682982.0,203,Walker Jenkins,Minnesota Twins,Cleveland Guardians,Daniel Espino,9,Target Field,113.0,3.2,Weak,4.1,1.4,5.4,1.4,6.1,6.8,2.0,73.94,12.924516800000001,307.0,3.4,3.2,3.4,3.2,Weather + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,695720,824955,693433.0,204,Tommy White,Athletics,Seattle Mariners,Bryan Woo,7,Sutter Health Park,100.0,3.2,Weak,1.9,3.4,7.9,3.4,5.5,6.8,4.0,84.02,15.3478637,233.0,3.4,6.3,2.8,4.9,Pitcher vulnerability + Weather,True
